task_id,iot_id,task_type,task_size_MB,task_gen_time,cpu_frequency_GHz,cpu_cycles_per_bit,IPC,capability_MIPS,delay_deadline_ms,energy_available_mAh,Battery_Level_%,Vibration_G,Signal_Strength_dBm,task_priority_score,Location_Lat,Location_Lon,distance_m,channel_gain_dB,bandwidth_MHz_x,uplink_data_rate_Mbps,uplink_power_transfer_mW,energy_deadline_mJ,Priority_Score,closest_uav_id,mec_uav_lat,mec_uav_lon,mec_uav_area_name,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_temperature_c,mec_uav_humidity_pct,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,bandwidth_MHz_y,uplink_rate_Mbps,downlink_rate_Mbps,aec_storage_GB,aec_ram_GB
T4708,D6,Sensor,51.06,2025-01-01 21:55:31,0.8,106051.25,1.34,1072.0,1336,398.82,26.4,1.02,-72.0,0.71,23.74819356718052,90.43680807245144,7335.515750696149,-178.9500711905942,4.1078078565438725,0.4059157260860737,105.92,43319814.6,0.46546125,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3565,D6,Video,466.41,2025-01-01 17:50:00,1.24,80714.63,0.78,967.2,1600,632.1,33.7,0.34,-95.0,0.21,23.74819356718052,90.43680807245144,7335.515750696149,-177.37897496529564,6.50047841258938,0.4305247212403096,119.47,301168884.63,0.55119663,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4591,D6,Video,359.0,2025-01-01 07:57:49,1.68,71220.55,2.14,3595.2,467,1026.11,58.9,1.1,-80.0,0.83,23.74819356718052,90.43680807245144,7335.515750696149,-175.53391986242994,5.299372201225082,0.0766624077750665,104.07,204545419.6,0.71731156,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1760,D6,AI,101.48,2025-01-01 22:01:25,1.49,71202.46,2.19,3263.1,1330,1403.81,73.8,0.19,-92.0,0.38,23.74819356718052,90.43680807245144,7335.515750696149,-176.92200515860975,9.696359587883322,0.1968171752659697,96.15,57805005.13,0.43880865,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3839,D7,Video,377.09,2025-01-01 14:33:15,0.53,179942.61,1.4,742.0,1046,2326.18,27.9,0.54,-68.0,0.57,23.743412623251228,90.43365656870614,7742.843580080814,-172.91450253499204,8.941535871096605,0.2208624628026421,101.97,542836470.44,0.63334745,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4487,D7,Video,250.06,2025-01-01 23:28:46,0.92,93156.27,2.28,2097.6,1371,1151.35,61.4,0.15,-83.0,0.67,23.743412623251228,90.43365656870614,7742.843580080814,-178.28474240663488,8.940461050405771,0.4798168807597517,117.0,186357255.01,0.60589355,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T19,D7,AI,107.88,2025-01-01 02:26:07,1.6,64899.72,0.7,1120.0,524,1687.04,87.3,3.03,-70.0,0.72,23.743412623251228,90.43365656870614,7742.843580080814,-176.2498346924174,6.21280981283655,0.2169135067427722,114.93,56011054.35,0.6090564,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2150,D7,Sensor,97.48,2025-01-01 19:29:48,0.53,224713.37,1.56,826.8,1995,478.05,36.7,4.07,-58.0,0.45,23.743412623251228,90.43365656870614,7742.843580080814,-176.16891633287713,4.931493306658561,0.165198598538324,110.84,175240474.46,0.46622035,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2622,D7,Video,318.63,2025-01-01 14:46:01,0.7,122689.25,1.48,1036.0,684,2539.34,49.6,0.95,-95.0,0.64,23.743412623251228,90.43365656870614,7742.843580080814,-173.0618825983429,6.8667140546925,0.3288639013699526,107.27,312739805.82,0.6586506,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2582,D7,Sensor,98.56,2025-01-01 16:31:40,0.65,182223.72,1.28,832.0,1959,1153.08,63.3,4.57,-64.0,0.53,23.743412623251228,90.43365656870614,7742.843580080814,-176.3344676795763,2.4368719666629883,0.1215020249469684,112.2,143679758.75,0.5163205,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4683,D7,Sensor,58.75,2025-01-01 02:39:29,1.55,73126.45,1.38,2139.0,1639,2185.24,34.2,4.07,-80.0,0.97,23.743412623251228,90.43365656870614,7742.843580080814,-173.88201920712297,8.94675465224469,0.3312884234885005,116.71,34369431.5,0.4258619,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1741,D7,AI,131.72,2025-01-01 10:29:32,0.41,251998.48,2.5,1025.0,1334,2486.92,36.6,0.17,-84.0,0.76,23.743412623251228,90.43365656870614,7742.843580080814,-176.66482064923096,3.4410948709457965,0.2563585481190444,130.15,265545918.28,0.48895097,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1454,D7,Video,387.02,2025-01-01 05:15:51,1.18,88835.95,0.9,1062.0,1507,2587.16,76.9,3.33,-56.0,0.51,23.743412623251228,90.43365656870614,7742.843580080814,-176.40202481332102,8.442091807308731,0.3791475069997197,106.37,275050314.95,0.49717447,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4242,D7,Video,239.2,2025-01-01 12:48:19,1.6,53120.52,2.09,3344.0,757,296.49,97.6,3.12,-82.0,0.56,23.743412623251228,90.43365656870614,7742.843580080814,-176.90218783551398,3.686509347011243,0.3104691489779513,131.71,101651427.07,0.37761727,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4447,D8,Video,376.62,2025-01-01 21:57:43,0.81,112878.2,0.91,737.1,606,1282.31,60.9,5.43,-87.0,0.51,23.745202273884672,90.43432378674734,7571.522795805967,-179.29902223340233,5.698175927217969,0.1294621130263622,101.66,340097501.47,0.39920926,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4766,D8,AI,140.32,2025-01-01 13:27:36,1.22,92019.32,1.45,1769.0,315,208.87,71.2,0.54,-68.0,0.9,23.745202273884672,90.43432378674734,7571.522795805967,-173.8038200391404,7.950486961377036,0.471819569569959,139.43,103297207.86,0.32789668,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3769,D8,AI,96.78,2025-01-01 14:07:56,0.59,137680.68,2.44,1439.6,486,2255.28,81.0,0.16,-80.0,0.42,23.745202273884672,90.43432378674734,7571.522795805967,-174.37798983604657,4.543650170769523,0.2519514281046035,119.04,106597889.68,0.5682762,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1200,D8,Video,300.02,2025-01-01 07:43:30,1.49,67881.29,2.09,3114.1,218,761.82,99.6,2.16,-61.0,0.37,23.745202273884672,90.43432378674734,7571.522795805967,-175.8522025744942,4.222033978638784,0.385052859138402,105.74,162925957.01,0.48414338,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1618,D8,AI,56.62,2025-01-01 23:55:56,0.75,140421.67,0.64,480.0,1967,2823.85,85.8,0.36,-66.0,0.65,23.745202273884672,90.43432378674734,7571.522795805967,-176.7524055891536,8.990849832084171,0.2893737229506977,115.9,63605399.64,0.67644703,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T239,D8,AI,123.14,2025-01-01 00:23:01,0.25,385206.88,1.31,327.5,1298,1176.7,28.9,0.29,-88.0,0.95,23.745202273884672,90.43432378674734,7571.522795805967,-178.27906063046848,1.6201809352143042,0.4393721640402568,136.47,379475001.63,0.5633843,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2437,D8,Video,201.83,2025-01-01 19:48:32,0.29,395716.45,1.86,539.4,574,2557.81,39.4,2.33,-75.0,0.46,23.745202273884672,90.43432378674734,7571.522795805967,-176.90475352361008,8.573808546949904,0.2016614100527758,102.75,638939608.83,0.348097,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4847,D8,AI,81.67,2025-01-01 19:31:03,1.74,55202.44,1.09,1896.6,1790,2737.11,45.7,0.14,-62.0,0.3,23.745202273884672,90.43432378674734,7571.522795805967,-175.8859607889316,9.35378606716234,0.3374886697071722,128.75,36067066.2,0.46811807,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3122,D8,Sensor,29.73,2025-01-01 08:32:30,0.16,553657.02,1.33,212.8,536,2215.42,89.4,2.6,-81.0,0.71,23.745202273884672,90.43432378674734,7571.522795805967,-175.18559704122015,6.068448608050797,0.0871,116.18,131681785.64,0.5938324,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1604,D8,Video,338.95,2025-01-01 23:23:47,0.55,167505.02,1.08,594.0,1428,2767.02,77.7,0.37,-89.0,0.55,23.745202273884672,90.43432378674734,7571.522795805967,-174.88268668384111,7.263735319992349,0.1043,120.8,454206612.23,0.49919873,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2906,D8,Video,23.230000000000004,2025-01-01 13:31:28,0.01,65190.94,1.04,1736.8,50,24.385,35.1,13.761645028753422,-94.64442502321847,0.74,23.745202273884672,90.43432378674734,7571.522795805967,-177.64147052385982,8.753030150899887,0.4295919901375888,126.91,242301685.79,0.6648076,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2107,D9,AI,137.49,2025-01-01 15:18:23,0.99,94560.43,2.38,2356.2,1380,2806.48,86.1,1.86,-58.0,0.34,23.74494498429744,90.43129056901589,7514.478572294895,-177.4422097679495,4.919750881024694,0.4182697070491135,113.47,104008908.17,0.5617396,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4771,D9,AI,179.98,2025-01-01 00:37:04,1.19,97721.0,2.39,2844.1,397,1256.49,97.1,0.53,-75.0,0.61,23.74494498429744,90.43129056901589,7514.478572294895,-175.84754529261275,8.90909128404543,0.2116820258301651,117.87,140702604.64,0.6696152,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T825,D9,AI,176.64,2025-01-01 04:16:12,1.38,62003.36,1.01,1393.8,1324,2904.93,80.9,1.17,-84.0,0.71,23.74494498429744,90.43129056901589,7514.478572294895,-176.3848549896208,4.350352094892991,0.3542061831043365,129.81,87618188.08,0.37335792,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1244,D9,Sensor,36.82,2025-01-01 12:46:08,0.3,370909.85,1.79,537.0,1324,1596.0,50.8,0.15,-53.0,0.29,23.74494498429744,90.43129056901589,7514.478572294895,-174.34897784338216,3.758242751684435,0.4230431889441481,129.48,109255205.42,0.7391566,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T858,D9,Video,431.23,2025-01-01 07:36:04,0.11,1039620.61,0.87,95.7,596,1364.23,77.6,2.22,-92.0,0.69,23.74494498429744,90.43129056901589,7514.478572294895,-178.50861954076098,9.848804871777851,0.1414,85.34,3586524765.2,0.27227202,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2830,D9,AI,159.57,2025-01-01 23:14:52,1.33,84097.46,2.01,2673.3,361,1305.26,94.5,0.74,-95.0,0.68,23.74494498429744,90.43129056901589,7514.478572294895,-174.54823875855416,1.2803319698432245,0.4931315333461638,126.95,107355453.54,0.48001054,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T794,D9,Sensor,71.4,2025-01-01 09:10:02,0.99,104209.1,0.67,663.3,426,2067.23,85.9,1.17,-91.0,0.59,23.74494498429744,90.43129056901589,7514.478572294895,-175.58155658803454,3.8760471718750815,0.4486332236291859,129.64,59524237.92,0.40878227,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1092,D9,AI,175.32,2025-01-01 11:56:05,0.13,732028.94,1.17,152.1,1067,2856.77,22.5,1.72,-89.0,0.64,23.74494498429744,90.43129056901589,7514.478572294895,-176.9391876835253,5.126950565786458,0.3609121892221761,133.19,1026714510.09,0.5325145,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2506,D9,Sensor,51.77,2025-01-01 05:38:27,1.93,52207.92,1.86,3589.8,318,2367.18,81.8,2.39,-61.0,0.22,23.74494498429744,90.43129056901589,7514.478572294895,-175.05939808996894,3.79795846376672,0.2944528816118267,99.15,21622432.15,0.4938429,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2802,D9,AI,136.3,2025-01-01 08:21:56,0.25,381212.85,1.24,310.0,1357,1419.42,46.6,2.49,-94.0,0.41,23.74494498429744,90.43129056901589,7514.478572294895,-174.5189017119833,3.539466020720447,0.4527167791848635,111.56,415674491.64,0.5037533,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1123,D10,Video,371.19,2025-01-01 15:42:27,1.18,90271.44,1.6,1888.0,822,2091.62,63.8,1.65,-93.0,0.8,23.743785505460263,90.43673047143707,7796.228469950088,-180.06773073152044,4.336126545043625,0.3826993708346345,118.61,268062846.51,0.57519245,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2000,D10,Sensor,36.2,2025-01-01 00:36:44,0.49,175700.23,2.3,1127.0,809,1889.22,57.9,0.35,-97.0,0.96,23.743785505460263,90.43673047143707,7796.228469950088,-172.36431860199033,4.582548990507242,0.3131222981810708,141.11,50882786.61,0.6543068,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2076,D10,Sensor,31.52,2025-01-01 17:00:15,1.11,95529.99,1.79,1986.9,739,2375.4,36.4,0.89,-75.0,0.28,23.743785505460263,90.43673047143707,7796.228469950088,-176.3482900857553,1.6444366371666377,0.4512150123807645,130.35,24088842.28,0.4972588,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1135,D10,Video,468.82,2025-01-01 15:29:11,1.71,54155.49,1.05,1795.5,1583,2737.98,33.1,2.25,-54.0,0.93,23.743785505460263,90.43673047143707,7796.228469950088,-175.34008302039894,7.97717772631545,0.1447787789911699,100.06,203113414.57,0.40717977,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4060,D10,Video,341.0,2025-01-01 04:30:41,1.79,60507.74,0.62,1109.8,204,1592.47,38.4,1.04,-68.0,0.96,23.743785505460263,90.43673047143707,7796.228469950088,-175.3942590327841,2.5142215902994582,0.1599685320322635,107.68,165065114.72,0.44340536,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2975,D10,AI,164.16,2025-01-01 18:00:05,0.77,153198.5,2.42,1863.4,1797,2459.5,56.8,4.42,-71.0,0.6,23.743785505460263,90.43673047143707,7796.228469950088,-175.9271851377258,1.3691939265586237,0.4685505526525314,130.54,201192526.08,0.62145495,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3808,D10,Video,333.66,2025-01-01 20:00:10,0.5,163998.32,2.19,1095.0,532,1676.25,51.3,3.07,-57.0,0.96,23.743785505460263,90.43673047143707,7796.228469950088,-177.30573574115016,6.313412433657082,0.0906,107.95,437757435.61,0.7597365,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T332,D10,AI,124.74,2025-01-01 01:30:51,0.87,135771.04,1.55,1348.5,1362,1485.1,93.6,1.01,-83.0,0.98,23.743785505460263,90.43673047143707,7796.228469950088,-176.07755353050618,7.017342731941897,0.1007,107.49,135488636.24,0.5353822,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2139,D10,AI,159.82,2025-01-01 19:00:31,0.77,140172.01,1.29,993.3,649,2907.75,51.4,1.15,-59.0,0.53,23.743785505460263,90.43673047143707,7796.228469950088,-176.2545946848218,7.842512477817554,0.4063739664197452,115.91,179218325.11,0.6615182,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T552,D10,AI,84.81,2025-01-01 15:23:08,0.97,114694.8,2.42,2347.4,285,1888.58,86.8,1.1,-73.0,0.31,23.743785505460263,90.43673047143707,7796.228469950088,-175.69386555675814,1.7900588733201426,0.2362985364288061,107.94,77818127.9,0.7229626,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4259,D10,AI,56.91,2025-01-01 20:44:31,1.64,53119.22,1.53,2509.2,1826,910.7,39.7,2.54,-72.0,0.53,23.743785505460263,90.43673047143707,7796.228469950088,-173.19993128762388,2.545524888190544,0.4623150833812421,126.81,24184118.48,0.559884,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3586,D11,Sensor,10.04,2025-01-01 15:30:41,1.81,47597.95,2.48,4488.8,1722,1585.09,61.0,4.51,-81.0,0.78,23.74518342591321,90.43466638388456,7583.821788010129,-176.45157459000353,2.6408566906185182,0.1853103682176654,115.63,3823067.34,0.46377438,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4885,D11,AI,58.66,2025-01-01 12:42:20,0.94,96831.83,1.74,1635.6,315,1281.7,65.9,0.61,-83.0,0.69,23.74518342591321,90.43466638388456,7583.821788010129,-177.67795828167525,6.342762481838668,0.1792543241059171,91.0,45441241.18,0.63292575,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4607,D11,Video,470.67,2025-01-01 03:30:02,1.77,67217.45,0.56,991.2,1938,2304.96,38.3,2.17,-97.0,0.62,23.74518342591321,90.43466638388456,7583.821788010129,-175.7528656921012,9.007492722539288,0.4807476043036839,122.33,253097897.53,0.51594096,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T295,D11,AI,134.5,2025-01-01 18:31:08,0.91,102256.63,2.18,1983.8,899,1404.29,92.3,1.42,-75.0,0.9,23.74518342591321,90.43466638388456,7583.821788010129,-177.31338293306848,7.357843446582313,0.2991954962923056,128.13,110028133.88,0.53765947,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2234,D11,Sensor,78.68,2025-01-01 05:45:00,1.66,69611.75,1.59,2639.4,752,1027.95,67.5,0.18,-74.0,0.16,23.74518342591321,90.43466638388456,7583.821788010129,-178.0653728285003,3.832366835598649,0.3261689213287809,138.19,43816419.92,0.5387981,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2476,D11,AI,181.92,2025-01-01 03:57:50,0.97,86393.94,2.15,2085.5,388,2234.9,81.9,0.63,-77.0,0.69,23.74518342591321,90.43466638388456,7583.821788010129,-177.3255647030977,8.678441669422769,0.4541348144972129,131.28,125734284.52,0.4129573,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2857,D11,AI,127.35,2025-01-01 12:11:24,0.98,83485.85,1.08,1058.4,780,1297.11,63.7,4.84,-95.0,0.15,23.74518342591321,90.43466638388456,7583.821788010129,-178.63070454554702,7.028142481994695,0.2213688575611683,116.91,85055383.98,0.71398,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1148,D11,Video,260.17,2025-01-01 16:02:07,0.49,164089.03,1.37,671.3,1914,345.32,35.3,1.72,-89.0,0.3,23.74518342591321,90.43466638388456,7583.821788010129,-178.413625254965,7.196023403422019,0.1615376248330328,119.71,341528343.48,0.36294147,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2995,D11,AI,146.1,2025-01-01 16:55:57,0.89,124003.1,1.72,1530.8,901,2490.47,40.2,1.23,-53.0,0.91,23.74518342591321,90.43466638388456,7583.821788010129,-172.92062717908524,9.616241263380012,0.3069824651057841,118.87,144934823.28,0.5956458,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2901,D11,Video,321.73,2025-01-01 05:06:15,0.52,212498.68,1.58,821.6,952,1265.93,53.2,0.75,-59.0,0.74,23.74518342591321,90.43466638388456,7583.821788010129,-173.73210647986664,9.55328177161743,0.2345097848505538,100.1,546937602.53,0.6255034,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1453,D12,AI,90.35,2025-01-01 07:32:08,1.08,84031.36,1.76,1900.8,984,1884.35,43.7,1.94,-63.0,0.8,23.745212315723304,90.43736915690704,7667.082388267992,-176.07396102221708,4.471054210568827,0.1236156209097347,103.01,60737867.01,0.56136006,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T4133,D12,AI,126.33,2025-01-01 05:43:03,0.8,146646.24,2.16,1728.0,1319,475.06,84.3,1.61,-54.0,0.73,23.745212315723304,90.43736915690704,7667.082388267992,-178.17418526925144,6.722514969675837,0.103370474391052,90.95,148206555.99,0.46803373,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3943,D12,AI,177.57,2025-01-01 23:20:40,0.75,108312.42,0.6,450.0,1364,797.5,73.2,1.47,-56.0,0.95,23.745212315723304,90.43736915690704,7667.082388267992,-179.76241427889812,2.818182668282351,0.3764564322824208,127.73,153864291.36,0.55760676,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3610,D12,Sensor,38.08,2025-01-01 20:19:15,1.02,98300.89,1.27,1295.4,568,270.54,87.1,2.28,-61.0,0.82,23.745212315723304,90.43736915690704,7667.082388267992,-176.57269486871294,4.707210285596703,0.0676,83.4,29946383.13,0.5763311,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T1659,D12,Sensor,97.32,2025-01-01 23:50:42,0.93,96127.89,1.91,1776.3,1101,1730.0,97.4,0.01,-74.0,0.53,23.745212315723304,90.43736915690704,7667.082388267992,-174.7093286798685,3.460716827839016,0.2873943481861576,117.66,74841330.04,0.39284134,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T89,D12,Sensor,96.54,2025-01-01 08:58:18,1.46,80889.51,0.95,1387.0,1681,2464.61,74.2,1.32,-57.0,0.36,23.745212315723304,90.43736915690704,7667.082388267992,-176.24913960187817,4.306284553645375,0.1983418319631989,114.29,62472586.36,0.60981554,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T2166,D12,Video,401.81,2025-01-01 03:18:09,1.61,55912.25,1.75,2817.5,1214,2737.04,21.0,0.74,-52.0,0.12,23.745212315723304,90.43736915690704,7667.082388267992,-174.12458122414623,7.078657273186424,0.1179090389740775,105.65,179728809.38,0.51788086,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
T3921,D12,Sensor,37.61,2025-01-01 03:00:08,0.77,136171.04,1.17,900.9,1045,1895.41,39.8,0.29,-68.0,0.36,23.745212315723304,90.43736915690704,7667.082388267992,-176.86625323336094,2.8922065958843617,0.4508000802203532,95.09,40971142.52,0.56435424,U1,23.746,90.4345,Jatrabari,3.4,116.2,109565,Thunderstorm,27.6,95.5,15.05,2.3,19.7,5.31,14.61,26.89,498,27
