task_id,iot_id,task_size_MB,cpu_frequency_GHz,cpu_cycles_per_bit,delay_deadline_ms,Location_Lat,Location_Lon,distance_m,uplink_data_rate_Mbps,uplink_power_transfer_mW,offload_ratio,energy_deadline_mJ,task_gen_time_ms,Priority_Score,closest_mec_uav_id,mec_uav_lat,mec_uav_lon,closest_mec_uav_area,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,mec_uav_humidity_pct,mec_uav_temperature_c
T1092,D9,851.93,0.13,732028.94,1067,23.74494498429744,90.43129056901589,7514.478572294895,0.3609121892221761,133.19,0.74,4989099318.83,1735732565000.0,0.5180191,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2506,D9,46.95,1.93,52207.92,318,23.74494498429744,90.43129056901589,7514.478572294895,0.2944528816118267,99.15,0.59,19609294.75,1735709907000.0,0.61765623,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2802,D9,617.82,0.25,381212.85,1357,23.74494498429744,90.43129056901589,7514.478572294895,0.4527167791848635,111.56,0.81,1884167383.9,1735719716000.0,0.36821502,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1123,D10,1270.1,1.18,90271.44,822,23.743785505460263,90.43673047143707,7796.228469950088,0.3826993708346345,118.61,0.81,917230047.55,1735746147000.0,0.44052354,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2000,D10,29.82,0.49,175700.23,809,23.743785505460263,90.43673047143707,7796.228469950088,0.3131222981810708,141.11,0.61,41915046.87,1735691804000.0,0.40015,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2076,D10,24.68,1.11,95529.99,739,23.743785505460263,90.43673047143707,7796.228469950088,0.4512150123807645,130.35,0.74,18861441.23,1735750815000.0,0.5056709,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1135,D10,1823.33,1.71,54155.49,1583,23.743785505460263,90.43673047143707,7796.228469950088,0.1447787789911699,100.06,0.63,789946636.65,1735745351000.0,0.5761988,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4060,D10,1098.98,1.79,60507.74,204,23.743785505460263,90.43673047143707,7796.228469950088,0.1599685320322635,107.68,0.57,531974368.84,1735705841000.0,0.5200319,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2975,D10,784.98,0.77,153198.5,1797,23.743785505460263,90.43673047143707,7796.228469950088,0.4685505526525314,130.54,0.84,962062068.24,1735754405000.0,0.51062566,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3808,D10,1057.42,0.5,163998.32,532,23.743785505460263,90.43673047143707,7796.228469950088,0.0906,107.95,0.5,1387320828.28,1735761610000.0,0.24620411,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T332,D10,548.41,0.87,135771.04,1362,23.743785505460263,90.43673047143707,7796.228469950088,0.1007,107.49,0.46,595665568.37,1735695051000.0,0.4929743,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2139,D10,758.91,0.77,140172.01,649,23.743785505460263,90.43673047143707,7796.228469950088,0.4063739664197452,115.91,0.78,851023520.87,1735758031000.0,0.4904969,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T552,D10,308.84,0.97,114694.8,285,23.743785505460263,90.43673047143707,7796.228469950088,0.2362985364288061,107.94,0.56,283378736.26,1735744988000.0,0.5108579,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4259,D10,141.45,1.64,53119.22,1826,23.743785505460263,90.43673047143707,7796.228469950088,0.4623150833812421,126.81,0.77,60109709.35,1735764271000.0,0.32172546,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3586,D11,1.04,1.81,47597.95,1722,23.74518342591321,90.43466638388456,7583.821788010129,0.1853103682176654,115.63,0.48,396014.94,1735745441000.0,0.24229449,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4885,D11,151.93,0.94,96831.83,315,23.74518342591321,90.43466638388456,7583.821788010129,0.1792543241059171,91.0,0.49,117693279.46,1735735340000.0,0.27837133,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4607,D11,1833.8,1.77,67217.45,1938,23.74518342591321,90.43466638388456,7583.821788010129,0.4807476043036839,122.33,0.96,986106878.48,1735702202000.0,0.40885955,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T295,D11,606.99,0.91,102256.63,899,23.74518342591321,90.43466638388456,7583.821788010129,0.2991954962923056,128.13,0.66,496550014.75,1735756268000.0,0.39902744,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2234,D11,76.55,1.66,69611.75,752,23.74518342591321,90.43466638388456,7583.821788010129,0.3261689213287809,138.19,0.63,42630235.7,1735710300000.0,0.46204576,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2476,D11,891.55,0.97,86393.94,388,23.74518342591321,90.43466638388456,7583.821788010129,0.4541348144972129,131.28,0.84,616196137.66,1735703870000.0,0.5485218,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2857,D11,564.09,0.98,83485.85,780,23.74518342591321,90.43466638388456,7583.821788010129,0.2213688575611683,116.91,0.58,376748265.01,1735733484000.0,0.45051047,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1148,D11,640.95,0.49,164089.03,1914,23.74518342591321,90.43466638388456,7583.821788010129,0.1615376248330328,119.71,0.53,841382910.23,1735747327000.0,0.59516627,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2995,D11,676.57,0.89,124003.1,901,23.74518342591321,90.43466638388456,7583.821788010129,0.3069824651057841,118.87,0.67,671174218.94,1735750557000.0,0.56203127,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2901,D11,989.78,0.52,212498.68,952,23.74518342591321,90.43466638388456,7583.821788010129,0.2345097848505538,100.1,0.63,1682615547.92,1735707975000.0,0.5784826,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1453,D12,342.12,1.08,84031.36,984,23.745212315723304,90.43736915690704,7667.082388267992,0.1236156209097347,103.01,0.46,229990471.07,1735716728000.0,0.66553926,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4133,D12,558.0,0.8,146646.24,1319,23.745212315723304,90.43736915690704,7667.082388267992,0.103370474391052,90.95,0.46,654628815.36,1735710183000.0,0.5141095,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3943,D12,865.42,0.75,108312.42,1364,23.745212315723304,90.43736915690704,7667.082388267992,0.3764564322824208,127.73,0.76,749885876.13,1735773640000.0,0.5069483,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3610,D12,31.89,1.02,98300.89,568,23.745212315723304,90.43736915690704,7667.082388267992,0.0676,83.4,0.37,25078523.06,1735762755000.0,0.5741859,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1659,D12,97.06,0.93,96127.89,1101,23.745212315723304,90.43736915690704,7667.082388267992,0.2873943481861576,117.66,0.59,74641384.03,1735775442000.0,0.4831809,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T89,D12,96.19,1.46,80889.51,1681,23.745212315723304,90.43736915690704,7667.082388267992,0.1983418319631989,114.29,0.5,62246095.74,1735721898000.0,0.35071853,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2166,D12,1443.6,1.61,55912.25,1214,23.745212315723304,90.43736915690704,7667.082388267992,0.1179090389740775,105.65,0.57,645719392.8,1735701489000.0,0.4142401,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3921,D12,31.37,0.77,136171.04,1045,23.745212315723304,90.43736915690704,7667.082388267992,0.4508000802203532,95.09,0.75,34173484.2,1735700408000.0,0.47485846,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1350,D12,68.86,0.73,112689.62,1307,23.745212315723304,90.43736915690704,7667.082388267992,0.3832435142772095,105.03,0.68,62078457.87,1735735820000.0,0.39399526,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T873,D13,33.2,1.89,61687.43,1892,23.74509961922484,90.43592115973156,7631.623889463764,0.3978944840946143,121.24,0.69,16384181.41,1735744445000.0,0.48794213,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T915,D13,74.05,1.44,67298.02,1218,23.74509961922484,90.43592115973156,7631.623889463764,0.2461495273127397,120.26,0.55,39867347.05,1735717830000.0,0.4099047,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4564,D13,544.7,1.23,70637.74,752,23.74509961922484,90.43592115973156,7631.623889463764,0.3417563131907337,117.05,0.69,307811015.82,1735712147000.0,0.40189192,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T774,D13,754.58,0.13,912312.42,272,23.74509961922484,90.43592115973156,7631.623889463764,0.1382,120.39,0.51,5507301647.07,1735693449000.0,0.31003535,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1059,D13,12.59,0.95,109989.82,759,23.74509961922484,90.43592115973156,7631.623889463764,0.1179,111.35,0.42,11078174.67,1735692594000.0,0.41904002,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1972,D13,6.0,1.29,73972.51,1873,23.74509961922484,90.43592115973156,7631.623889463764,0.1951559999663895,109.89,0.49,3550680.48,1735755218000.0,0.37266657,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3214,D13,15.707,5.0,90983.72,10000,23.74509961922484,90.43592115973156,7631.623889463764,0.2559992213198905,112.33,0.58,228653006.41,1735750286000.0,0.36546668,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1026,D13,55.14,1.37,78857.45,568,23.74509961922484,90.43592115973156,7631.623889463764,0.1184,99.04,0.42,34785598.34,1735699878000.0,0.3753762,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1492,D13,932.74,0.73,158080.24,1666,23.74509961922484,90.43592115973156,7631.623889463764,0.304238372329938,139.44,0.7,1179582104.46,1735694883000.0,0.52138674,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2273,D14,26.08,1.98,46292.84,1296,23.74487638521484,90.43333242698937,7577.336549997562,0.1579111554881608,116.13,0.46,9658538.14,1735712848000.0,0.39097595,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4964,D14,4.47,1.6,60283.49,1411,23.74487638521484,90.43333242698937,7577.336549997562,0.3985511016020863,123.98,0.69,2155737.6,1735753210000.0,0.4352591,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1013,D14,78.61,0.9,111114.67,1428,23.74487638521484,90.43333242698937,7577.336549997562,0.0502111354088831,101.37,0.36,69877793.67,1735696952000.0,0.36151838,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3678,D14,76.68,0.88,120689.71,1564,23.74487638521484,90.43333242698937,7577.336549997562,0.4397353129441697,124.0,0.74,74035895.7,1735721381000.0,0.6252432,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2095,D14,1798.87,1.65,65094.17,1352,23.74487638521484,90.43333242698937,7577.336549997562,0.3796606243860771,99.77,0.86,936767596.7,1735701956000.0,0.4147433,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3043,D14,1708.54,1.6,57694.9,1771,23.74487638521484,90.43333242698937,7577.336549997562,0.2957775975601279,115.26,0.77,788592355.57,1735738116000.0,0.48395512,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2639,D14,11.15,0.85,120158.64,624,23.74487638521484,90.43333242698937,7577.336549997562,0.3818901208837047,118.7,0.68,10718150.69,1735755797000.0,0.3128998,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T892,D14,649.49,0.4,267364.54,1595,23.74487638521484,90.43333242698937,7577.336549997562,0.2140609298040419,83.76,0.58,1389204760.68,1735734189000.0,0.64661056,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4856,D14,72.16,1.49,67514.99,920,23.74487638521484,90.43333242698937,7577.336549997562,0.1251,119.6,0.43,38975053.43,1735754525000.0,0.6922872,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T855,D14,320.82,0.21,455434.83,1605,23.74487638521484,90.43333242698937,7577.336549997562,0.1324,109.54,0.46,1168900817.28,1735734542000.0,0.3787439,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T181,D14,1781.5,1.39,69406.18,1722,23.74487638521484,90.43333242698937,7577.336549997562,0.2968498491260495,116.68,0.78,989176877.36,1735719649000.0,0.49022597,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4396,D15,58.54400000000001,0.01,345600.12,50,23.74597975416289,90.43291343360656,7447.619335965624,0.1813741005408295,102.16,0.6,3237250148.04,1735719609000.0,0.38842115,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1406,D15,526.83,1.17,89860.73,1367,23.74597975416289,90.43291343360656,7447.619335965624,0.1457101360608558,121.49,0.5,378730627.09,1735719675000.0,0.3786665,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1874,D15,214.65,0.64,158223.59,1161,23.74597975416289,90.43291343360656,7447.619335965624,0.4401543768524805,125.87,0.75,271701548.75,1735739410000.0,0.31042242,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2465,D15,1401.22,0.13,701809.84,717,23.74597975416289,90.43291343360656,7447.619335965624,0.3763255069684341,108.14,0.82,7867119872.04,1735692181000.0,0.42298836,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1967,D15,1036.9,1.99,51438.38,202,23.74597975416289,90.43291343360656,7447.619335965624,0.4955789972113611,111.21,0.89,426691649.78,1735769298000.0,0.55339915,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2945,D15,691.06,1.45,55403.14,1479,23.74597975416289,90.43291343360656,7447.619335965624,0.3477041149289919,107.01,0.71,306295151.43,1735698877000.0,0.37169886,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1401,D15,58.79,1.59,69226.34,1723,23.74597975416289,90.43291343360656,7447.619335965624,0.452914782780156,118.06,0.75,32558532.23,1735701177000.0,0.45720714,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T394,D15,696.24,0.76,125829.22,1190,23.74597975416289,90.43291343360656,7447.619335965624,0.103251247882302,99.17,0.47,700858689.06,1735766102000.0,0.6257077,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1080,D15,1005.45,1.45,65826.54,1263,23.74597975416289,90.43291343360656,7447.619335965624,0.3752432652217441,112.98,0.77,529482357.14,1735728312000.0,0.47648427,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1336,D15,269.13,0.25,431384.98,857,23.74597975416289,90.43291343360656,7447.619335965624,0.0888010059041455,108.55,0.42,928789117.34,1735694486000.0,0.56226355,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2263,D16,682.57,1.1,102760.64,1122,23.745420290574152,90.43276184463711,7503.128269492975,0.0938,99.32,0.46,561130640.36,1735754733000.0,0.4980065,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1502,D16,800.22,1.55,56457.35,539,23.745420290574152,90.43276184463711,7503.128269492975,0.4360259669876542,134.19,0.81,361426404.94,1735709924000.0,0.41648522,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3548,D16,1029.27,0.48,209516.75,303,23.745420290574152,90.43276184463711,7503.128269492975,0.2120383699019399,130.24,0.62,1725194442.18,1735767878000.0,0.38280836,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2426,D16,1501.62,1.94,58281.49,998,23.745420290574152,90.43276184463711,7503.128269492975,0.1923946270292806,98.15,0.65,700133208.11,1735723324000.0,0.58030194,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1533,D16,32.49,1.93,59931.83,707,23.745420290574152,90.43276184463711,7503.128269492975,0.1327023790746276,119.69,0.43,15577481.25,1735715125000.0,0.44524604,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2742,D16,1500.47,0.69,123631.57,1578,23.745420290574152,90.43276184463711,7503.128269492975,0.2682241345372385,104.13,0.72,1484043694.7,1735713593000.0,0.5004452,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2094,D16,759.7,1.38,61983.64,1054,23.745420290574152,90.43276184463711,7503.128269492975,0.1416121804042808,116.51,0.52,376711770.46,1735773778000.0,0.33933806,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3302,D16,522.36,0.94,106133.94,1691,23.745420290574152,90.43276184463711,7503.128269492975,0.2920314020985894,118.88,0.64,443520999.19,1735757353000.0,0.410524,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1162,D16,6.38,1.32,90128.72,1032,23.745420290574152,90.43276184463711,7503.128269492975,0.3471971317894878,129.12,0.64,4600169.87,1735690517000.0,0.53408337,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T701,D17,1073.79,1.37,82842.83,633,23.74410232132912,90.43613798839654,7743.877423329074,0.3447100409550445,105.88,0.75,711646419.41,1735734035000.0,0.41064015,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T257,D17,675.13,1.91,60347.97,1661,23.74410232132912,90.43613798839654,7743.877423329074,0.2140923254318094,117.74,0.58,325941799.89,1735708773000.0,0.23954615,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3662,D17,42.91,0.26,401053.38,1141,23.74410232132912,90.43613798839654,7743.877423329074,0.3668170160551474,107.7,0.66,137673604.29,1735735823000.0,0.23041078,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T433,D17,99.73,0.16,724341.47,1487,23.74410232132912,90.43613798839654,7743.877423329074,0.1697378044947817,105.6,0.48,577908598.42,1735704760000.0,0.4715682,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2518,D17,491.85,0.85,125614.52,1321,23.74410232132912,90.43613798839654,7743.877423329074,0.4134565284654483,112.38,0.76,494268013.3,1735723914000.0,0.46448445,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4125,D17,232.55,1.95,56600.87,435,23.74410232132912,90.43613798839654,7743.877423329074,0.0756,92.57,0.4,105300258.55,1735744167000.0,0.53226405,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T673,D17,72.06,0.01,257881.49,50,23.74410232132912,90.43613798839654,7743.877423329074,0.4849543006931039,125.15,0.78,49554507.12,1735747580000.0,0.46839407,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2798,D17,344.23,0.29,390250.24,295,23.74410232132912,90.43613798839654,7743.877423329074,0.2451079424740493,120.12,0.58,1074686720.92,1735692973000.0,0.6159143,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T2896,D17,829.87,0.11,790633.96,1470,23.74410232132912,90.43613798839654,7743.877423329074,0.200298141863055,111.17,0.58,5248987235.08,1735709120000.0,0.4027822,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T712,D18,35.36,1.14,104974.49,1030,23.74648449969592,90.43240987458869,7379.505332749414,0.3310170685339134,116.71,0.63,29695183.73,1735699086000.0,0.6014371,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T4529,D18,631.78,1.03,106471.51,643,23.74648449969592,90.43240987458869,7379.505332749414,0.4455937241656814,120.0,0.8,538132564.7,1735707218000.0,0.48681957,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3099,D18,1835.61,1.79,62968.86,1216,23.74648449969592,90.43240987458869,7379.505332749414,0.208657083600883,119.88,0.7,924690152.84,1735703500000.0,0.47114238,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T1078,D18,74.42,0.63,135343.09,1957,23.74648449969592,90.43240987458869,7379.505332749414,0.1227,98.09,0.43,80577862.06,1735771572000.0,0.375802,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3799,D18,614.13,0.37,256707.92,898,23.74648449969592,90.43240987458869,7379.505332749414,0.209225089435952,119.33,0.57,1261216279.28,1735703679000.0,0.4869357,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
T3260,D18,1980.49,0.15,600705.61,1710,23.74648449969592,90.43240987458869,7379.505332749414,0.0677,103.15,0.57,9517531628.39,1735736275000.0,0.32029325,U0,23.745981,90.434497,Motijheel CBD,2.36,176.3,22163,thunderstorm,12.2,1.3,75.8,91,28.8
